Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,C0402C479C5GACTU,Kemet Electronics Corp,,3038,,,,,,OSI Electronics excess.,,,,,,
,CR0603-10W-7322FT,,,20562,,,,,,OSI Electronics excess. MFR: VENKEL,,,,,,
,04025C103KAT4A,,,849,,,,,,OSI Electronics excess. MFR: KYOCERA,,,,,,
,RK73H1ETTP7872F,,,963,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,331161702513,Wuerth Elektronik,,700,,,,,,OSI Electronics excess.,,,,,,
,39000073,Molex LLC,,1675,,,,,,OSI Electronics excess.,,,,,,
,3053 RED,,,8510,,,,,,OSI Electronics excess. MFR: ALPHA WIRE,,,,,,
,3053-2,,,5530,,,,,,OSI Electronics excess. MFR: ALPHA,,,,,,
,3053 BR005,,,4895.79,,,,,,OSI Electronics excess. MFR: ALPHA WIRE,,,,,,
,3053-6,,,3600,,,,,,OSI Electronics excess. MFR: ALPHA,,,,,,
,DS28C36Q+T,,,124,,,,,,OSI Electronics excess. MFR: MAXIM-INT,,,,,,
,F221 3/16 BLACK,,,5930,,,,,,OSI Electronics excess. MFR: ALPHA WIRE ,,,,,,
,5SGXMA3H3F35C4G,Intel Corp,,343,,,,,,OSI Electronics excess.,,,,,,
,5SGXMA4H3F35C4G,Intel Corp,,170,,,,,,OSI Electronics excess.,,,,,,
,XC7VX485T-1FFG1157C,Xilinx,,120,,,,,,OSI Electronics excess.,,,,,,
,RI-90SIA/MOD1,,,1013651,,,,,,OSI Electronics excess. MFR: COMUS/COTO,,,,,,
,RI-26SIC/MOD1,,,319320,,,,,,OSI Electronics excess. MFR: COMUS,,,,,,
,TR8M225M 016C4000,,,293665,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,RC0402FR-0747K5L,Yageo,,2819,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0743K2L,Yageo,,352874,,,,,,OSI Electronics excess.,,,,,,
,SPHV36-01ETG,Littelfuse Inc,,206701,,,,,,OSI Electronics excess.,,,,,,
,RI-26SIB/MOD1,,,223447,,,,,,OSI Electronics excess. MFR: COMUS/COTO,,,,,,
,RI-70SIA/MOD1,,,203857,,,,,,OSI Electronics excess. MFR: COMUS,,,,,,
,SML-P12YTT86R,Rohm,,119939,,,,,,OSI Electronics excess.,,,,,,
,RC0201FR-0722KL,Yageo,,42301,,,,,,OSI Electronics excess.,,,,,,
,0201X105M100CT,Walsin Technology Corp,,39952,,,,,,OSI Electronics excess.,,,,,,
,RL0402FR-070R82L,Yageo,,18246,,,,,,OSI Electronics excess.,,,,,,
,RC0201FR-071R5L,Yageo,,73590,,,,,,OSI Electronics excess.,,,,,,
,GCM1555C1H102GA16D,Murata,,49764,,,,,,OSI Electronics excess.,,,,,,
,"BZX585-C12,115",Nexperia,,3815,,,,,,OSI Electronics excess.,,,,,,
,FL2500050,Diodes Inc,,17011,,,,,,OSI Electronics excess.,,,,,,
,WR06X3011FTL,Walsin Technology Corp,,34549,,,,,,OSI Electronics excess.,,,,,,
,CC0402FRNPO9BN100,Yageo,,15129,,,,,,OSI Electronics excess.,,,,,,
,SI52112-B3-GM2R,Skyworks,,971,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-073K32L,Yageo,,9805,,,,,,OSI Electronics excess.,,,,,,
,CC0402KRX7R7BB103,Yageo,,13446,,,,,,OSI Electronics excess.,,,,,,
,"BC817DS,115",Nexperia,,575,,,,,,OSI Electronics excess.,,,,,,
,934057217315,Nexperia,,3596,,,,,,OSI Electronics excess.,,,,,,
,SMS15CT1G,On Semiconductor,,4745,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-077R5L,Yageo,,11538,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0782RL,Yageo,,5330,,,,,,OSI Electronics excess.,,,,,,
,ERJ1GNF2003C,Panasonic,,15129,,,,,,OSI Electronics excess.,,,,,,
,"BC807-40,215",Nexperia,,12618,,,,,,OSI Electronics excess.,,,,,,
,P6SMBJ26CA,,,4870,,,,,,OSI Electronics excess. MFR: DIOTEC,,,,,,
,GRM155R72A471KA01D,Murata,,15495,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0727RL,Yageo,,20251,,,,,,OSI Electronics excess.,,,,,,
,"PEMD4,115",Nexperia,,6582,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-07510RL,Yageo,,12477,,,,,,OSI Electronics excess.,,,,,,
,SR70.TCT,,,17316,,,,,,OSI Electronics excess. MFR: SEMTECH,,,,,,
,RC0402FR-076K04L,Yageo,,15886,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-072M49L,Yageo,,15968,,,,,,OSI Electronics excess.,,,,,,
,BSS138WH6327XTSA1,Infineon,,2051,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-073R6L,Yageo,,12433,,,,,,OSI Electronics excess.,,,,,,
,C1005X7R1H473K050BB,TDK Corp,,5583,,,,,,OSI Electronics excess.,,,,,,
,GRM1555C1H681JA01D,Murata,,13655,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0775KL,Yageo,,8992,,,,,,OSI Electronics excess.,,,,,,
,TS3011ICT,STMicroelectronics,,12451,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0713K3L,Yageo,,10000,,,,,,OSI Electronics excess.,,,,,,
,"PMEG4010ER,115",Nexperia,,5520,,,,,,OSI Electronics excess.,,,,,,
,5025982393,Molex LLC,,15712,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0712RL,Yageo,,7589,,,,,,OSI Electronics excess.,,,,,,
,FDN5618P,,,13352,,,,,,OSI Electronics excess. MFR: FAIRCHILD,,,,,,
,0402B104K100CT,Walsin Technology Corp,,3360,,,,,,OSI Electronics excess.,,,,,,
,MCS04020C1002FE000,,,6813,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,RC0402FR-079K1L,Yageo,,8464,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0759KL,Yageo,,3980,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0724K9L,Yageo,,12114,,,,,,OSI Electronics excess.,,,,,,
,GRM1555C1H621GA01D,Murata,,8485,,,,,,OSI Electronics excess.,,,,,,
,BC847CLT1G,On Semiconductor,,2855,,,,,,OSI Electronics excess.,,,,,,
,LM5002SDX/NOPB,Texas Instruments,,952,,,,,,OSI Electronics excess.,,,,,,
,LM2901PWR,Texas Instruments,,1825,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0756KL,Yageo,,816,,,,,,OSI Electronics excess.,,,,,,
,C0603C391J5GAC7867,Kemet Electronics Corp,,1799,,,,,,OSI Electronics excess.,,,,,,
,1210AC103MAT2A,Avx Corp,,7355,,,,,,OSI Electronics excess.,,,,,,
,BM12B-SURS-TFT(LF)(SN),Jst,,5849,,,,,,OSI Electronics excess.,,,,,,
,"BAT54L,315",Nexperia,,9000,,,,,,OSI Electronics excess.,,,,,,
,SD12CT1G,On Semiconductor,,7791,,,,,,OSI Electronics excess.,,,,,,
,WR04X6812FDL,Walsin Technology Corp,,8439,,,,,,OSI Electronics excess.,,,,,,
,RC0805FR-07120RL,Yageo,,5324,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-073R3L,Yageo,,3565,,,,,,OSI Electronics excess.,,,,,,
,S11639-31,,,3333,,,,,,OSI Electronics excess. MFR: HAMAMATSU,,,,,,
,TC33X-2-502E,Bourns Inc,,5137,,,,,,OSI Electronics excess.,,,,,,
,TC33X-2-203E,Bourns Inc,,5878,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-07619RL,Yageo,,6784,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-072K74L,Yageo,,6684,,,,,,OSI Electronics excess.,,,,,,
,SDQ25-101-R,,,5605,,,,,,OSI Electronics excess. MFR: BUSSMAN,,,,,,
,RC0402FR-0713KL,Yageo,,2062,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-077K68L,Yageo,,2016,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-07825RL,Yageo,,2012,,,,,,OSI Electronics excess.,,,,,,
,IC-HD2 TSSOP20 ET -40/125,,,1496,,,,,,OSI Electronics excess. MFR: IC-HAUS,,,,,,
,STM32L412K8U6,,,4914,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,CC0402FRNPO9BN180,Yageo,,5855,,,,,,OSI Electronics excess.,,,,,,
,BM08B-SRSS-G-TBT (LF)(SN),Jst,,4828,,,,,,OSI Electronics excess.,,,,,,
,WR04X8662FDL,Walsin Technology Corp,,5616,,,,,,OSI Electronics excess.,,,,,,
,RC0805JR-071M5L,Yageo,,4737,,,,,,OSI Electronics excess.,,,,,,
,SML-P11YTT86RL,Rohm,,198,,,,,,OSI Electronics excess.,,,,,,
,ERJP06J1R2V,Panasonic,,4312,,,,,,OSI Electronics excess.,,,,,,
,SMBJ5.0CA-TR,,,5002,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,CHP-081TA,,,3929,,,,,,OSI Electronics excess. MFR: COPAL,,,,,,
,RC0805FR-0768R1L,Yageo,,3827,,,,,,OSI Electronics excess.,,,,,,
,ERJ3EKF4301V,Panasonic,,4727,,,,,,OSI Electronics excess.,,,,,,
,RC0805FR-0715KL,Yageo,,4473,,,,,,OSI Electronics excess.,,,,,,
,LPD5030-103MRC,Coilcraft Inc,,186,,,,,,OSI Electronics excess.,,,,,,
,BAV99T-7-F,,,3110,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,ES_SASFPN14,,,2005,,,,,,OSI Electronics excess. MFR: EPISTAR,,,,,,
,RC0603FR-07110RL,Yageo,,3990,,,,,,OSI Electronics excess.,,,,,,
,RK73H1JTTD6801F,Koa Speer,,3969,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0711KL,Yageo,,7410,,,,,,OSI Electronics excess.,,,,,,
,19213R6CAM2P1VY3T(WW,,,17694,,,,,,OSI Electronics excess. MFR: EVERLIGHT,,,,,,
,RC0805FR-071M5L,Yageo,,1747,,,,,,OSI Electronics excess.,,,,,,
,"2N7002BK,215",Nexperia,,2298,,,,,,OSI Electronics excess.,,,,,,
,SMAJ33A-E3/61,,,2291,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,RC0402FR-0729K4L,Yageo,,3216,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0749R9L,Yageo,,3043,,,,,,OSI Electronics excess.,,,,,,
,LQM21PN2R2MC0D,Murata,,2224,,,,,,OSI Electronics excess.,,,,,,
,CL10B104KO8NNNC,,,2676,,,,,,OSI Electronics excess. MFR: SAMSUNG-EL,,,,,,
,RC0603FR-0710R0L,Yageo,,2963,,,,,,OSI Electronics excess.,,,,,,
,"PESD3V3S1UB,115",Nexperia,,2872,,,,,,OSI Electronics excess.,,,,,,
,UMK212B7105KG-T,,,2653,,,,,,OSI Electronics excess. MFR: TAIYOYUDEN,,,,,,
,C1206C102KGRACTU,Kemet Electronics Corp,,1996,,,,,,OSI Electronics excess.,,,,,,
,GRM155C81C225KE11D,Murata,,2498,,,,,,OSI Electronics excess.,,,,,,
,NCP160AFCT330T2G,On Semiconductor,,2476,,,,,,OSI Electronics excess.,,,,,,
,C0805C473K1RAC7800,Kemet Electronics Corp,,1158,,,,,,OSI Electronics excess.,,,,,,
,PS2911-1-F3-AX,Renesas,,1530,,,,,,OSI Electronics excess.,,,,,,
,12067A220JAT2A,Avx Corp,,606,,,,,,OSI Electronics excess.,,,,,,
,GRM1555C1H821JA01D,Murata,,655,,,,,,OSI Electronics excess.,,,,,,
,RT0402BRD0733KL,Yageo,,7097,,,,,,OSI Electronics excess.,,,,,,
,74404052100,Wuerth Elektronik,,2019,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-071K2L,Yageo,,5219,,,,,,OSI Electronics excess.,,,,,,
,HIR26-21C/TR8(WW)-1,,,1970,,,,,,OSI Electronics excess. MFR: EVERLIGHT,,,,,,
,RC0402FR-07150KL,Yageo,,9751,,,,,,OSI Electronics excess.,,,,,,
,"BAT54L,315",Nexperia,,1235,,,,,,OSI Electronics excess.,,,,,,
,RK73H2ATTD1001F,Koa Speer,,183,,,,,,OSI Electronics excess.,,,,,,
,RC1206FR-0722K1L,Yageo,,1238,,,,,,OSI Electronics excess.,,,,,,
,RC1206FR-071M5L,Yageo,,1147,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-071M80L,Yageo,,1112,,,,,,OSI Electronics excess.,,,,,,
,SMAJ9.0A-13-F,,,986,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,KPHHS-1005ZGC-V,,,870,,,,,,OSI Electronics excess. MFR: KINGBRIGHT,,,,,,
,C2012X7R1E475K125AB,TDK Corp,,852,,,,,,OSI Electronics excess.,,,,,,
,US1J-13-F,,,30,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,742792040,,,2799,,,,,,OSI Electronics excess. MFR: WUERTH,,,,,,
,ERJP08 J 240V,Panasonic,,732,,,,,,OSI Electronics excess.,,,,,,
,SCC1808X 102 K 502 T,,,1932,,,,,,OSI Electronics excess. MFR: HOLYSTONE,,,,,,
,C0603C183K4RACTU,Kemet Electronics Corp,,691,,,,,,OSI Electronics excess.,,,,,,
,RC2512FK-07100RL,Yageo,,682,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-07105K L,Yageo,,675,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF3323X,Panasonic,,556,,,,,,OSI Electronics excess.,,,,,,
,HMIDM10-0801A022LBF-1,,,550,,,,,,OSI Electronics excess. MFR: ELETE TECH,,,,,,
,SDM1M40LP8-7,Diodes Inc,,548,,,,,,OSI Electronics excess.,,,,,,
,VJ1206A471KXEAT,,,539,,,,,,OSI Electronics excess. MFR: VISHAY/SEM,,,,,,
,HMIDM10-0801A022LBF,,,541,,,,,,OSI Electronics excess. MFR: ELETE TECH,,,,,,
,MK02FN64VFM10,,,510,,,,,,OSI Electronics excess. MFR: FREESCALE,,,,,,
,ERA-2AEB2211X,Panasonic,,504,,,,,,OSI Electronics excess.,,,,,,
