Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,TMP36GRTZ-REEL7,,Analog Devices Inc,500.000,,US2602060000005;HK-A03,,,,Temp Sensor Analog Serial (2-Wire) 5-Pin,,,,0.41000,,
,TMUX154ERSWR,,Texas Instruments,11997.000,,US2511060000037;HK-E03,,"2203, 2210, 2211",,"IC,1:2 MUX/DEMUX,Dual,Hi-Speed",,,,0.21200,,
,TPL-100/22X45F,,Tecate,5000.000,,US2602200000001;QC INSPECT,,,,CAP 100F -10% +20% 2.7V T/H,,,,2.89000,,
,TPS3823-33DBVR,,Texas Instruments,5999.000,,US2602090000038;HK-F01,,2549,,IC SUPERVISOR 1 CHANNEL SOT23-5,,,,0.07000,,
,TPS3838K33DBVR,,Texas Instruments,3000.000,,US2601020000005;HK-E01,,2512,,"IC voltage supervisor TPS3838K33, 3.3V",,,,0.43000,,
,TPS54531DDAR,,Texas Instruments,2500.000,,US2601020000010;HK-C03,,2526,,"IC 5A,28V,Step Down DC-DC Converter",,,,0.13000,,
,TPS62162DSGR,,Texas Instruments,3000.000,,US2510220000008;HK-F02,,2446,,IC REG BUCK 3.3V 1A 8WSON,,,,0.25000,,
,TPS62826DMQR,,Texas Instruments,12000.000,,US2512100000033;HK-D05,,2225,,IC REG BUCK ADJ 3A 6VSON,,,,0.11700,,
,TPS62826DMQR,,Texas Instruments,2996.000,,US2601220000005;HK-D05,,,,IC REG BUCK ADJ 3A 6VSON,,,,0.17700,,
,TPS63020DSJR,,Texas Instruments,2999.000,,US2602010000009;HK-E01,,2308,,3A HIGH EFF SINGLE INDUCTOR BUCK,,,,0.28000,,
,TPS73701DRBR,,Texas Instruments,2999.000,,US2512040000029;HK-F03,,2222,,LDO Regulator Pos 1.2V to 5.5V 1A 8-Pin,,,,0.22100,,
,TPS79801QDGNRQ1,,Texas Instruments,5000.000,,US2508200000021;HK-G03,,"2312, 2313 , 2511",,LDO Regulator Pos 1.275V to 28V 0.05A Au,,,,0.24800,,
,TPS79801QDGNRQ1,,Texas Instruments,5000.000,,US2508200000022;HK-G03,,"2312, 2313, 2511",,LDO Regulator Pos 1.275V to 28V 0.05A Au,,,,0.24800,,
,TPS7B6950QDBVRQ1,,Texas Instruments,2996.000,,US2601180000023;HK-D05,,,,IC REG LINEAR 5V 150MA SOT23-5,,,,0.18400,,
,TPS7B6950QDBVRQ1,,Texas Instruments,24000.000,,US2512110000006;HK-D05,,2223,,IC REG LINEAR 5V 150MA SOT23-5,,,,0.08000,,
,TQP3M9009,,Qorvo Inc,1000.000,,US2601020000004;QC INSPECT,,,,SOT-89-3 / High Linearity LNA Gain Block,,,,1.66000,,
,TS8242FK,,Tagore Technology,3000.000,,US2505020000002;HK-E01,,2428,,IC RF SWITCH SP4T 5GHZ 16QFN,,,,6.45000,,
,TS8GUSDC10,,Transcend,20.000,,US2505060000034;HK-E03,,2517,,Micro SD; Capacity: 8GB,,,,5.20000,,
,TS8GUSDC10,,Transcend,100.000,,US2505060000035;HK-E03,,,,Micro SD; Capacity: 8GB,,,,5.20000,,
,TS8GUSDC10,,Transcend,200.000,,US2505060000036;HK-E03,,,,Micro SD; Capacity: 8GB,,,,5.20000,,
,TS8GUSDC10,,Transcend,200.000,,US2505060000037;HK-E03,,2516,,Micro SD; Capacity: 8GB,,,,5.20000,,
,TUSB214IRWBR,,Texas Instruments,5999.000,,US2509150000035;HK-F03,,2111,,IC INTERFACE SPECIALIZED 12X2QFN,,,,0.78700,,
,TUSB214IRWBR,,Texas Instruments,3000.000,,US2601220000023;QC INSPECT,,,,IC INTERFACE SPECIALIZED 12X2QFN,,,,0.91000,,
,TUSB214IRWBR,,Texas Instruments,3000.000,,US2601220000024;QC INSPECT,,,,IC INTERFACE SPECIALIZED 12X2QFN,,,,0.91000,,
,TUSB214IRWBT,,Texas Instruments,3000.000,,US2601220000025;QC INSPECT,,,,IC INTERFACE SPECIALIZED 12X2QFN,,,,0.91000,,
,TXETALSANF-10.000000,,Taitien,6000.000,,US2511180000045;HK-A05,,2544 / 2545,,XTAL OSC TCXO 10.0000MHZ SNWV,,,,0.41500,,
,UCC28220DR,,Texas Instruments,2500.000,,US2512120000003;QC INSPECT,,,,IC REG CTRLR MULT TOP 16SOIC,,,,1.55000,,
,UG-2864ASYCG01,,WiseChip Semiconductor Inc,300.000,,US2510100000010;HK-B01,,2532,,"Display - OLED 1,54"" 128x64 dots Yellow",,,,13.00000,,
,V14MLA1206NH,,Littelfuse Inc,2500.000,,US2511240000002;HK-A05,,2540,,VARISTOR 18.1V 150A 1206,,,,0.06800,,
,V14MLA1206NH,,Littelfuse Inc,12500.000,,US2510310000005;HK-E04,,2540,,VARISTOR 18.1V 150A 1206,,,,0.06800,,
,VCI-AR0234-C-S32-IR,,TechNexion,2.000,,US2602100000033;HK-B02,,,,USB-3 Type C Camera,,,,161.75000,,
,W25M512JVFIQ,,Windbond,999.000,,US2512180000064;HK-D02,,2108,,IC FLASH 512MBIT SPI 16SOIC,,,,3.25000,,
,W9816G6JH-6-E,,Winbond,2808.000,,US2601140000014;HK-D03,,2203,,IC DRAM 2X512X16 TSO50 7NS R,,,,1.45900,,
,WL1837MODGIMOCR,,Texas Instruments,1200.000,,US2601190000220;HK-F01,,2522,,RX TXRX MOD WIFI SURFACE MOUNT,,,,7.00000,,
,XC2C128-7VQG100C,,Xilinx Inc,6748.000,,US2508060000023;HK-A02,,2449 &  2501,,IC CPLD 128MC 7NS 100VQFP,,,,6.20000,,
,XC2C128-7VQG100C,,Xilinx Inc,229.000,,US2507170000001;HK-C03,,2405,,IC CPLD 128MC 7NS 100VQFP,,,,8.45000,,
,XC2C128-7VQG100C,,Xilinx Inc,3600.000,,US2507140000003;HK-J02,,"2409, 2429",,IC CPLD 128MC 7NS 100VQFP,,,,8.80000,,
,XC2C128-7VQG100C,,Xilinx Inc,709.000,,US2507140000002;HK-J02,,"2409, 2429",,IC CPLD 128MC 7NS 100VQFP,,,,8.80000,,
,XC3S200A-5FGG320C��,,Xilinx Inc,366.000,,US2512310000002;HK-E04,,2421,,FPGA Spartan-3A Family 200K Gates 4032,,,,36.50000,,
,XC6SLX4-2TQG144I,,Xilinx Inc,897.000,,US2512080000010;HK-D01,,2429,,FPGA Spartan-6 LX Family 3840 Cells 45nm,,,,5.00000,,
,XC6SLX4-2TQG144I,,Xilinx Inc,4200.000,,US2512090000021;HK-G03,,2421,,FPGA Spartan-6 LX Family 3840 Cells 45nm,,,,4.50000,,
,XC6SLX45-2FGG484C,,Xilinx Inc,60.000,,US2512080000060;QC INSPECT,,,,IC FPGA PLD BGA484,,,,10.40000,,
,XC6SLX45-2FGG484C,,Xilinx Inc,61.000,,US2512080000061;QC INSPECT,,,,IC FPGA PLD BGA484,,,,10.40000,,
,XC6SLX9-2CSG225I,,Xilinx Inc,640.000,,US2512080000057;QC INSPECT,,,,IC FPGA 160 I/O 225CSBGA,,,,5.10000,,
,XC6SLX9-2CSG225I,,Xilinx Inc,1600.000,,US2601120000024;QC INSPECT,,,,IC FPGA 160 I/O 225CSBGA,,,,4.80000,,
,XC6SLX9-2FTG256I,,Xilinx Inc,160.000,,US2512120000035;HK-J03,,2509,,Xilinx FPGA,,,,3.93000,,
,XC6VLX75T-3FFG784C,,Xilinx Inc,301.000,,US2601210000015;QC INSPECT,,,,IC FPGA 360 I/O 784FCBGA,,,,51.00000,,
,XC6VLX75T-3FFG784C,,Xilinx Inc,500.000,,US2601210000014;QC INSPECT,,,,IC FPGA 360 I/O 784FCBGA,,,,51.00000,,
,XC6VLX75T-3FFG784C,,Xilinx Inc,300.000,,US2601210000013;QC INSPECT,,,,IC FPGA 360 I/O 784FCBGA,,,,51.00000,,
,XC6VLX75T-3FFG784C,,Xilinx Inc,120.000,,US2601210000012;QC INSPECT,,2405,,IC FPGA 360 I/O 784FCBGA,,,,51.00000,,
,XC7A15T-1FGG484I,,Xilinx Inc,300.000,,US2512150000025;QC INSPECT,,,,IC FPGA TRAN FGG484 R,,,,11.80000,,
,XC7A35T-1CSG325C,,Xilinx Inc,629.000,,US2512300000016;HK-B03,,2205,,IC FPGA 150 I/O 324CSBGA,,,,13.80000,,
,XC7A75T-2FGG676I,,Xilinx Inc,199.000,,US2511100000021;HK-F02,,2145,,IC FPGA ARTIX-7 676-FBGA,,,,20.42000,,
,XC7A75T-2FGG676I,,Xilinx Inc,200.000,,US2512170000035;QC INSPECT,,,,IC FPGA ARTIX-7 676-FBGA,,,,18.00000,,
,XC7K160T-2FFG676C,,Xilinx Inc,200.000,,US2512230000021;QC INSPECT,,,,IC FPGA 400 I/O 676FCBGA,,,,35.00000,,
,XC7K160T-2FFG676C,,Xilinx Inc,600.000,,US2601220000009;QC INSPECT,,,,IC FPGA 400 I/O 676FCBGA,,,,35.50000,,
,XC7S50-1FGGA484I,,Xilinx Inc,10.000,,US2602100000027;HK-B04,,,,"Field Programmable Gate Array, 4075 CLBs",,,,17.40000,,
,XC7Z010-1CLG400I,,Xilinx Inc,4059.000,,US2512100000029;QC INSPECT,,,,IS-MICROCONTROL ZYNQ7010 CLG400 CORTEXA9,,,,13.00000,,
,XC7Z010-1CLG400I,,Xilinx Inc,4500.000,,US2602150000007;QC INSPECT,,,,IS-MICROCONTROL ZYNQ7010 CLG400 CORTEXA9,,,,12.00000,,
,XC7Z020-1CLG484I,,Xilinx Inc,339.000,,US2506040000018;HK-A03,,2513,,IC SOC CORTEX-A9 ARTIX-7 484PI,,,,12.80000,,
,XC7Z020-1CLG484I,,Xilinx Inc,2099.000,,US2506120000044;HK-J02,,,,IC SOC CORTEX-A9 ARTIX-7 484PI,,,,12.80000,,
,XC7Z020-1CLG484I,,Xilinx Inc,419.000,,US2508120000025;HK-F03,,2521,,IC SOC CORTEX-A9 ARTIX-7 484PI,,,,12.80000,,
,XCZU3EG-1SFVC784I,,Xilinx Inc,150.000,,US2512160000008;HK-D05,,2301,,IC SOC CORTEX-A53 784FCBGA,,,,55.00000,,
,XCZU3EG-1SFVC784I,,Xilinx Inc,149.000,,US2512160000007;HK-D05,,2301,,IC SOC CORTEX-A53 784FCBGA,,,,55.00000,,
