Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,641210-4,,TE Connectivity Ltd,1889.000,,LI2207140000027;G07F03,,N/A,,CONN HEADER R/A 4POS 3.96MM,,,,,,
,6754,,Analog Devices Inc,98.000,,LI2402200000029;G05E03,,,,PRCN VOLT REF,,,,,,
,67F105,,Airpax,703.000,,LI2207140000023;G07C01,,1627,,TO220 Package subminiature thermostat cl,,,,,,
,69167-103,,Amphenol FCI (ICC),1344.000,,LI2206290000058;G02A01,,2015,,CONN HEADER VERT 3POS 2.54MM,,,,,,
,69167-106,,Amphenol FCI (ICC),1209.000,,LI2206290000059;G05D01,,2016,,CONN HEADER VERT 6POS 2.54MM,,,,,,
,69176-018LF,,Amphenol FCI Asia Pte Ltd,9755.000,,LI2402200000042;G03D01,,,,Housing; 18 Pin,,,,,,
,69420,,Pico Electronics Inc,86.000,,LI2206280000018;G04E01,,2107,,Power inductor,,,,,,
,708346,,Not Known Yet,16.000,,LI2207290000019;G06D02,,N/A,,708346,,,,,,
,711118,,Command Components,10.000,,CL2209060000044;G04D03,,N/A,,711118,,,,,,
,711120-1,,Command Components,5.000,,CL2209060000056;G04D02,,N/A,,711120-1,,,,,,
,711217,,Pioneer,5.000,,LI2208150000022;G06E03,,0824,,711217,,,,,,
,711368-5,,Not Known Yet,6.000,,LI2402200000021;G08E03,,,,711368-5,,,,,,
,712010-1,,Not Known Yet,5.000,,LI2208160000023;G07C02,,N/A,,EPEC INC,,,,,,
,71256L85L32B,,Idt,59.000,,US2206030000001;G08A01,,N/A,,71256L85L32B,,,,,,
,713004-1,,Not Known Yet,5.000,,LI2208160000024;G06A02,,1226,,TC COSMOTRONIC,,,,,,
,713250,,Exxelia Technologies,31.000,,LI2207290000020;G06B02,,N/A,,713250,,,,,,
,713250-A,,Exxelia Technologies,83.000,,LI2207290000047;G04C03,,2123,,713250-A,,,,,,
,713316,,Not Known Yet,13.000,,LI2207290000021;G05D02,,N/A,,713316,,,,,,
,713359,,Not Known Yet,155.000,,LI2209260000019;G04C02,,,,Description not yet known,,,,,,
,713666-21,,TTM Technologies Inc,47.000,,LI2207290000049;G04C03,,"1522, 1707",,713666-21,,,,,,
,713666-21,,TTM Technologies Inc,50.000,,LI2208230000021;G04C03,,"1522, 1630, 1707",,713666-21,,,,,,
,713816-2,,Not Known Yet,62.000,,LI2208230000022;A02B01,,N/A,,FTG Aerospace,,,,,,
,715773-1,,Not Known Yet,278.000,,LI2402200000005;G08E04,,,,"LEVER, TOGGLE SWITCH",,,,,,
,716660-2,,Not Known Yet,16.000,,PX2401030000272;F02A02,,,,PCB 3.900X1.450-A1,,,,,,
,716872-1,,Not Known Yet,58.000,,LI2402200000049;G08C02,,,,"COVER, EMI FILTER",,,,,,
,717806-1,,Not Known Yet,46.000,,PX2312290000168;F02A01,,,,PCB,,,,,,
,73201,,Pico Tools,51.000,,PX2312280000105;F01C03,,,,Inductor,,,,,,
,7466-3,,Sas,139.000,,LI2206290000065;G07E02,,N/A,,7466-3,,,,,,
,74F08SC,,On Semiconductor,350.000,,PX2312290000169;F02E01,,,,"Logic Gates Qd 2-Input AND Gate, Obsolet",,,,,,
,752083102JPTR7,,CTS Corp,868.000,,LI2206290000066;G05B01,,2012,,RES ARRAY 4 RES 1K OHM 8SRT,,,,,,
,752091103JP,,CTS Corp,150.000,,LI2206290000068;G06B01,,2033,,RES ARRAY 8 RES 10K OHM 9SRT,,,,,,
,752091222JPTR7,,CTS Corp,1313.000,,LI2206290000069;G01D04,,2034,,RES ARRAY 8 RES 2.2K OHM 9SRT,,,,,,
,753091103JPTR13,,CTS Corp,643.000,,LI2206290000070;G03B02,,2025,,CTS 753091103JPTR13,,,,,,
,753091103JPTR13,,CTS Corp,1799.000,,LI2206300000070;G03B03,,2025,,CTS 753091103JPTR13,,,,,,
,757D151,,Not Known Yet,201.000,,LI2206300000071;G06A03,,2102,,PLEXUS 757D151,,,,,,
,766143683GP,,CTS Corp,790.000,,PX2312290000170;F02E03,,,,Network and Array Resistors,,,,,,
,76780,,Pico Tools,33.000,,PX2312280000107;F01C02,,,,Audio Transformer,,,,,,
,7787,,Elco,41.000,,LI2207290000012;G07E02,,N/A,,TERM SCREW 10-32 6 PIN PCB,,,,,,
,78207-108,,Amphenol Corp,4260.000,,LI2208230000023;G05D02,,N/A,,CONN HEADER R/A 8POS 2.54MM,,,,,,
,78211-015,,TE Connectivity Ltd,2335.000,,LI2208230000024;G07B01,,"1152, 1230",,CONN RCPT HSG 15POS 2.54MM,,,,,,
,7B9T2-F3022-0160,,Cevians,50.000,,LI2207140000019;G04C02,,N/A,,7B9T2-F3022-0160,,,,,,
,8403606JA,,Intersil Corp,14.000,,PX2312290000171;F01C03,,,,SRAM Chip Async Single 5V 16K-Bit 2K x 8,,,,,,
,8407201RA,,Texas Instruments,17.000,,PX2312270000011;F02A02,,,,"Microcircuit, Digital",,,,,,
,84136012A,,Texas Instruments,5.000,,PX2312270000002;F01A01,,,,"Microcircuit, Digital",,,,,,
,8416201CA,,Texas Instruments,31.000,,PX2312290000172;F02E01,,,,Shift Register Single 8-Bit Serial to Pa,,,,,,
,8550701RA,,Texas Instruments,16.000,,CL2207190000020;G08A01,,1237,,Flip Flops Octal D-type Edge-Triggered F,,,,,,
,87043-2,,Union Technology,132.000,,LI2206300000072;G05D02,,1513,,Ceramic capacitor,,,,,,
,87043-70,,Union Technology,84.000,,LI2206300000075;G05D01,,1945,,"Capacitor, fixed, ceramic, multilayer, h",,,,,,
,9180-15,,Not Known Yet,31.000,,LI2207290000050;G02A01,,2017,,"15"" fan",,,,,,
,918016,,Not Known Yet,110.000,,LI2206280000021;G04F03,,2007,,918016,,,,,,
,9200,,Microsemi Corp,22.000,,LI2207290000013;G06D04,,2019,,9200,,,,,,
,9330-4,,API Delevan,74.000,,LI2207290000051;G02A01,,"2102, 2052",,9330-4,,,,,,
,9339,,Vishay Intertechnology Inc,671.000,,LI2206280000016;G01A03,,1518,,9339,,,,,,
,937-000-10M,,Not Known Yet,2.000,,LI2402200000061;G08E04,,,,AIRCRAFT COCKPIT LIGHT,,,,,,
,9402-0LSL-1,,Johanson,30.000,,LI2207290000052;G03B02,,N/A,,Thin Trim Capacitor,,,,,,
,941C12P15K,,Cornell Dubilier,52.000,,LI2208230000025;G05D02,,N/A,,Film Capacitors 1200V 0.15uF 10% tol,,,,,,
,941C6W1K,,Cornell Dubilier,1000.000,,LI2208230000026;A01D01,,1330,,Film Capacitors 1UF 600V 10%,,,,,,
,972,,3M United Kingdom Plc,36.000,,LI2207290000011;G01A03,,1832,,FUSEHOLDER,,,,,,
,9722,,Epm Papst,50.000,,LA2206280000017;G01A03,,1723,,9722,,,,,,
,A1101LLHLT-T,,Allegro Microsystems LLC,2682.000,,PX2312290000174;F02E01,,,,Solid State Magnetic Sensors,,,,,,
,A700X277M002ATE015,,Kemet Electronics Corp,1662.000,,PX2312270000034;F01A03,,,,Capacitor,,,,,,
,A700X397M002ATE015,,Kemet Electronics Corp,1200.000,,PX2312270000032;BTX-A11,,,,Capacitor,,,,,,
,A-A-55502,,Not Known Yet,2016.000,,PX2312270000004;F02A02,,,,Resistor,,,,,,
,AD558SD/883B,,Analog Devices Inc,8.000,,CL2211110000007;G07D04,,,,Microcircuit,,,,,,
,AD584SH,,Analog Devices Inc,35.000,,LI2207290000053;G05D04,,1949,,Voltage References IC - PROGRAMMABLE V R,,,,,,
,AD584TH/883B,,Analog Devices Inc,81.000,,LI2207140000028;G07D02,,1213,,Precision voltage,,,,,,
,AD7875TQ,,Analog Devices Inc,14.000,,LI2207290000054;G01A02,,2010,,1-CH 12-BIT SUCCESSIVE APPROXIMATION ADC,,,,,,
,AE3899/20WJ35AA-CP,,Not Known Yet,8.000,,US2510010000002;F05E04,,,,"Connector, Elec.",,,,,,
,AE3899/20WJ35AN-CP,,Not Known Yet,8.000,,US2510090000033;F05E04,,,,"Connector, Elec.",,,,,,
,AM-5962-8959819MZA,,Microsemi Corp,18.000,,PX2312280000090;F01E03,,,,SRAM,,,,,,
,AM79C874VI,,AMD,244.000,,US2506160000013;F04B02,,,,Network Interface 1-Trnsvr CMO,,,,,,
,AM79C874VI,,AMD,285.000,,US2012170000015;G03E03,,1034,,Network Interface 1-Trnsvr CMO,,,,,,
,AM79C874VI,,AMD,173.000,,US2504080000025;QC INSPECT,,,,Network Interface 1-Trnsvr CMO,,,,,,
,AM79C874VI,,AMD,118.000,,US2012170000012;G01E04,,1034,,Network Interface 1-Trnsvr CMO,,,,,,
,AM79C874VI,,AMD,355.000,,US2012170000011;G01E01,,1033,,Network Interface 1-Trnsvr CMO,,,,,,
,AM79C874VI,,AMD,72.000,,US2012170000014;G03E03,,1034,,Network Interface 1-Trnsvr CMO,,,,,,
,AML24EBA3DC05,,Honeywell International,793.000,,LI2207150000011;A03A01,,"1531, 1547, 1518, 1526, 1518",,"Rocker Switch, Power-Duty, 4PDT, 3 Pos,",,,,,,
,ASK25501,,Positronic,15.000,,PX2312290000175;F02A01,,,,CONN RA  POSI ASK25501,,,,,,
,ASK25504,,Positronic,33.000,,PX2312290000176;F02A01,,,,CONN RA  POSI ASK25504,,,,,,
,ASK25504,,Positronic,50.000,,PX2312290000177;F01A02,,,,CONN RA  POSI ASK25504,,,,,,
,ASK25509,,Positronic,42.000,,PX2312290000178;F01A03,,,,CONN RA  POSI ASK25509,,,,,,
,AT56425-002,,Atmel,175.000,,US2012300000002;G01E04,,1119,,Semiconductor,,,,,,
,BACR13CG2AB,,Dri Relays Inc,98.000,,LI2402200000053;A03D01,,,,RELAY INTERNALLY SUPPRESSED 28 VDC 0.12,,,,,,
,BJ75,,Emerson,10.000,,PX2312270000003;F01A01,,,,"CONN, TRIAX",,,,,,
,BU-61860B3-202,,Not Known Yet,11.000,,PX2312270000019;F01A03,,,,"Microcircuit, Digital",,,,,,
,BU-65170V1-200,,DDC,20.000,,CL2207190000021;G06C02,,1546,,Embedded Processors & Controllers,,,,,,
,BYV98-200-TR,,Vishay Semiconductors,309.000,,LI2206300000076;G04C03,,1943,,DIODE AVALANCHE 200V 4A SOD64,,,,,,
,BYV98-200-TR,,Vishay Semiconductors,500.000,,LI2206300000077;G04C03,,1943,,DIODE AVALANCHE 200V 4A SOD64,,,,,,
,BZX84C15LT1G,,On Semiconductor,2814.000,,LI2207140000041;G06A01,,1602,,ON SEMICONDUCTOR MOTOROLA  INC,,,,,,
,BZX84C4V3LT1G,,On Semiconductor,2870.000,,LI2207140000042;G06A01,,1619,,Zener Diodes 4.3V 250mW,,,,,,
,C052K102K2X5CA7301,,Kemet Electronics Corp,1981.000,,PX2312290000179;F02E04,,,,Multilayer Ceramic Capacitors MLCC - Lea,,,,,,
,C052K222K1X5CA7301,,Kemet Electronics Corp,894.000,,LI2206300000078;G06B01,,2033,,Cap Ceramic 0.0022uF 100V BX 10% Radial,,,,,,
,C0805C151K1GACTU,,Kemet Electronics Corp,3753.000,,PX2312290000180;F02E01,,,,Multilayer Ceramic Capacitors MLCC - SMD,,,,,,
,C1206C102F5GAC7800,,Kemet Electronics Corp,1967.000,,LI2207140000043;G06A01,,2014,,CAP CER 1000PF 50V C0G/NP0 1206,,,,,,
,C1206C102F5GAL7800,,Kemet Electronics Corp,7395.000,,LI2207140000044;G06A01,,"1325, 1423",,CAP CER 1000PF 50V NP0 1206,,,,,,
,C1206C102K1GAC7800,,Kemet Electronics Corp,3952.000,,PX2312290000181;F01E03,,,,"1000 pF �10% 100V Ceramic Capacitor C0G,",,,,,,
,C1206C105K5RAL7800,,Kemet Electronics Corp,2085.000,,CL2209060000058;G08E02,,1314,,CAP CER 1UF 50V X7R 1206,,,,,,
,C1206C222K1RAL7800,,Kemet Electronics Corp,5723.000,,LI2207140000045;G07D03,,"1008, 1428, 1444",,CAP CER 2200PF 100V X7R 1206,,,,,,
,C1206C241J1GAC7800,,Kemet Electronics Corp,3873.000,,PX2312270000024;F01E03,,,,Capacitor,,,,,,
,C1206C470J1GAC7800,,Kemet Electronics Corp,3992.000,,PX2312290000182;F02E03,,,,Multilayer Ceramic Capacitors MLCC - SMD,,,,,,
,C1206C472F5GAL,,Kemet Electronics Corp,292.000,,LI2102260000025;G07D01,,,,CAP CER 4700PF 50V NP0,,,,,,
,C1206C472F5GAL,,Kemet Electronics Corp,3492.000,,LI2102260000026;G07D01,,,,CAP CER 4700PF 50V NP0,,,,,,
,C1206C472F5GAL,,Kemet Electronics Corp,4000.000,,LI2102260000024;G07D01,,,,CAP CER 4700PF 50V NP0,,,,,,
,C1206C472F5GAL7800,,Kemet Electronics Corp,2739.000,,LI2207140000030;G07D03,,"1426, 1713",,CAP CER 4700PF 50V NP0 1206,,,,,,
,C1206C680J1GAC7800,,Not Known Yet,3997.000,,PX2404040000012;F01E01,,,,Microcontroller,,,,,,
,C1210C564K5RAC,,Kemet Electronics Corp,16000.000,,LI2207140000046;G07D03,,"1716, 1721",,CAP CER 0.56UF 50V X7R 1210,,,,,,
,C1805P223K5XRLT500,,Kemet Electronics Corp,2435.000,,PX2312290000183;F02E03,,,,Ceramic Capacitors,,,,,,
,C1805P223K5XRLT5007051,,Kemet Electronics Corp,500.000,,PX2312290000184;F02E03,,,,MPN C1805P223K5XRLT5007051,,,,,,
,C1825C474K5RAL75157800,,Kemet Electronics Corp,2320.000,,LI2207140000047;G07C03,,0817,,Capacitor,,,,,,
,C1825P224K5XRH7189,,Kemet Electronics Corp,1184.000,,CL2211100000002;G08E02,,,,CAP 0.22UF 50VDC X7R 10% SMD 1825 0.01%,,,,,,
,C330C104K2R5TA,,Kemet Electronics Corp,1475.000,,PX2312280000070;F02E01,,,,"CAPACITOR, 0.1uF, 200V, 10%, X7R",,,,,,
,C3D10060G,,Cree,1006.000,,LI2207140000022;G07C01,,n/a,,"DIODE RECTIFIER/SIGNAL, SILICON CARBIDE,",,,,,,
,CCR05CJ5R6DR,,AVX Corporation,64.000,,LI2206300000079;G07E02,,N/A,,CAP CER RADIAL,,,,,,
,CCR06CG183FP,,AVX Corporation,66.000,,LI2206300000080;G05D04,,2050,,CAP CER RADIAL,,,,,,
,CCR06CG183FPV,,AVX Corporation,100.000,,LI2206300000081;G05D02,,2053,,CAP CER RADIAL,,,,,,
,CD54HC244F3A,,Texas Instruments,2.000,,PX2312270000010;F02A02,,,,"Ic,Dig,Buffer,54Hc244,Quad",,,,,,
,CD54HC244F3A,,Texas Instruments,47.000,,PX2312270000012;F02A02,,,,"Ic,Dig,Buffer,54Hc244,Quad",,,,,,
,CD54HCT273F3A,,Texas Instruments,12.000,,PX2312280000095;F01C03,,,,Flip Flops High Speed CMOS Logic Octal D,,,,,,
,CD54HCT4051F3A,,Texas Instruments,282.000,,CL2209060000059;G08A01,,"0819, 0824, 0831, 0833",,Multiplexer Switch ICs High Speed CMOS L,,,,,,
,CDC391D,,Texas Instruments,2274.000,,CL2209060000060;G05A03,,0549,,Clock Driver 6-OUT 1-IN 1:6 16-Pin SOIC,,,,,,
,CDCV304PWR,,Texas Instruments,3915.000,,PX2312270000038;F01A03,,,,IC CLK BUFFER 1:4 200MHZ 8TSSOP,,,,,,
,CDR01BP101KSP,,Kemet Electronics Corp,359.000,,LI2206300000082;G06D02,,N/A,,Capacitor,,,,,,
,CDR01BP220BKSP,,AVX Corporation,5441.000,,LI2207140000048;G07C03,,"1707, 1742, 1747, 1816",,CAP CER SMP MLC HI-REL,,,,,,
,CDR02BX223AMUR,,Kemet Electronics Corp,1552.000,,PX2312290000185;F02E02,,,,Ceramic Capacitors,,,,,,
,CDR03BP102BULKSP,,AVX Corporation,319.000,,LI2206300000085;G01D04,,1803,,CDR03BP102BULKSP,,,,,,
,CDR03BX123BULKSP,,AVX Corporation,1000.000,,LI2206300000088;G01D04,,1609,,CDR03BX123BULKSP,,,,,,
,CDR03BX123BULKSP,,AVX Corporation,238.000,,LI2206300000089;G01D04,,1616,,CDR03BX123BULKSP,,,,,,
,CDR03BX683AKWR,,Kemet Electronics Corp,2120.000,,PX2312270000050;F01E03,,,,Ceramic Capacitors,,,,,,
,CDR041BP332BULKSPTR,,Kemet Electronics Corp,63.000,,LI2206300000090;G01D04,,N/A,,CDR041BP332BULKSPTR,,,,,,
,CDR04BP332BULKSP7189,,Kemet Electronics Corp,305.000,,LI2206300000091;G05B01,,2018,,CDR04BP332BULKSP7189,,,,,,
,CDR04BP332BULKSPTR,,Kemet Electronics Corp,204.000,,LI2206300000092;G03A02,,2001,,CDR04BP332BULKSPTR,,,,,,
,CDR04BP332BULKSPTR,,Kemet Electronics Corp,130.000,,LI2206300000093;G03A02,,2014,,CDR04BP332BULKSPTR,,,,,,
,CDR04BX104AMSP7189,,Kemet Electronics Corp,1100.000,,LI2206300000094;G03A02,,2049,,CDR04BX104AMSP7189,,,,,,
,CDR04BX104AMSP7370,,Kemet Electronics Corp,1089.000,,LI2206300000095;G03A02,,2045,,CDR04BX104AMSP7370,,,,,,
,CDR04BX473BULKSP,,AVX Corporation,2802.000,,LI2206300000096;G03B02,,N/A,,CDR04BX473BULKSP,,,,,,
,CDR054BX104AMSP7189,,Kemet Electronics Corp,348.000,,LI2206300000097;G03A02,,2045,,CDR054BX104AMSP7189,,,,,,
,CDR05BX104BULKSP,,AVX Corporation,768.000,,LI2206300000098;G03A02,,"2023, 2032",,CDR05BX104BULKSP,,,,,,
,CDR05BX224AKSP,,AVX Corporation,2531.000,,LI2207140000049;G07C03,,1920,,CAP CER SMP MLC HI-REL,,,,,,
,CDR05BX224AKSR7189,,Kemet Electronics Corp,422.000,,LI2206300000099;G03A02,,2102,,CDR05BX224AKSR7189,,,,,,
,CDR05BX224AKSR7189,,Kemet Electronics Corp,1100.000,,LI2206300000100;G03A02,,2105,,CDR05BX224AKSR7189,,,,,,
,CDR06BX474AMSP,,AVX Corporation,299.000,,CL2209060000061;G03A02,,0928,,CDR06BX474AMSP,,,,,,
,CDR06BX474AMSP,,AVX Corporation,904.000,,LI2206300000101;G03A02,,2105,,CDR06BX474AMSP,,,,,,
,CFR13ALB106KP,,Electronic Concepts Inc,99.000,,LI2208230000027;A02B01,,"1015, 1021, 1033, 0147, 0329, 0422, 0609",,"Capacitors, Fixed, Metallized Plastic Di",,,,,,
,CMZ5355B,,Central Semiconductor Corp,2124.000,,PX2312290000186;F01C03,,,,Zener Diodes,,,,,,
,CN254-05,,Vishay,43.000,,LI2402200000046;G05D03,,,,"CONNECTOR HIGH, DENSITY RECT",,,,,,
,CR1206-FX-1503ELF,,Not Known Yet,25000.000,,PX2312280000097;F01E02,,,,Resistor,,,,,,
,CRCW040210K7FKED,,Vishay Intertechnology Inc,10000.000,,PX2401020000170;F02E01,,,,RES SMD 10.7K OHM 1% 1/16W 0402,,,,,,
,CRCW04023K09FKED,,Vishay Intertechnology Inc,7112.000,,PX2401020000171;F02E03,,,,Chip Resistors,,,,,,
,CRCW0603390KFKTA,,Vishay Dale,17.000,,US2312070000018;QC INSPECT,,,,"RESISTOR THICK FILM, 390000 OHM, 0603, 0",,,,,,
,CRCW08051002FRT1,,Vishay Semiconductors,2836.000,,CL2209060000062;G05E01,,1008,,Res Thick Film 0805 10K Ohm 1% 0.125W(1/,,,,,,
,CRCW08051K00FKTA,,Vishay Intertechnology Inc,72.000,,CL2209060000064;G05E01,,0652,,SMRES 1K 1% 0.125W 100ppm ThkF 0805,,,,,,
,CRCW0805237KFKEA,,Vishay Intertechnology Inc,4992.000,,PX2401020000172;F02E02,,,,RES SMD 237K OHM 1% 1/8W 0805,,,,,,
,CRCW080539K2FKEA,,Vishay Dale,4411.000,,PX2401020000173;F02E01,,,,"RESISTOR THICK FILM, 39200",,,,,,
,CRCW08053K57RFKTA,,Not Known Yet,3918.000,,PX2401020000174;F02E02,,,,MPN CRCW08053K57RFKTA,,,,,,
,CRCW08054752FRT1,,Vishay Semiconductors,3040.000,,CL2209060000066;G05E01,,0941,,Fixed 2-Pins SMD 08054752,,,,,,
,CRCW0805511KFKEA,,Vishay Dale,4967.000,,US2206030000009;G08E02,,1420,,Thick Film Resistors - SMD 1/8watt 511Ko,,,,,,
,CRCW0805511KFKTA,,Vishay Dale,3031.000,,US2206030000010;G08E02,,0618,,Thick Film Resistors - SMD 1/8watt 511Ko,,,,,,
,CRCW12061000FRT1,,Vishay Semiconductors,4645.000,,CL2209060000067;G05E01,,0932,,Res Thick Film 1206 100 Ohm 1% 0.25W(1/4,,,,,,
,CRCW12061003FRT1,,Vishay Semiconductors,3281.000,,CL2209060000068;G08E02,,0807,,CRCW Series 1206 0.25 W 100 kOhm �1 % �1,,,,,,
,CRCW120610K0FKTA,,Vishay Intertechnology Inc,4011.000,,CL2209070000004;G08E02,,1235,,SMRES 10K 1% 0.25W 100ppm ThkF 1206,,,,,,
,CRCW120646K4FKTA,,Vishay Semiconductors,3730.000,,CL2209070000005;G08E02,,0844,,RES SMD 46.4K OHM 1% 1/4W 1206,,,,,,
,CRCW12064K75FKEA,,Vishay Dale,5000.000,,PX2401020000175;F02E03,,,,RES SMD 4.75K OHM 1% 1/4W 1206,,,,,,
,CRCW12064K75FKTA,,Vishay Intertechnology Inc,3152.000,,CL2209070000007;G08E02,,0909,,"RESISTORS, FIXED, FILM",,,,,,
,CRCW12064R70JNEA,,Vishay,5396.000,,PX2401020000176;F02E02,,,,Chip Resistor,,,,,,
,CRCW12105362F,,Vishay,27369.000,,LI2402200000050;G05D03,,,,RES SMD THICK FILM 536K OHM 1/2W +/-1% 1,,,,,,
,CRCW2010220KJNEF,,Vishay,3990.000,,PX2401020000177;F02E02,,,,Thick Film Resistors - SMD 3/4watt 220Ko,,,,,,
,CRCW2010220KJNTF,,Vishay Intertechnology Inc,175.000,,PX2401020000178;F02E02,,,,Chip Resistors,,,,,,
,CS3FR001E,,Ohmite,201.000,,LI2208230000030;G08B03,,"1719, 1723, 1724, 1725, 1728",,Res Wirewound 0.001 Ohm 1% 3W Molded RDL,,,,,,
,CTA-0036,,TE Connectivity Ltd,6085.000,,LI2102260000018;G07C02,,,,"SOLDER PAK ASSEMBLY DOUBLE SEAL, 100 CEN",,,,,,
,CTJ120E02C-513,,TE Connectivity Ltd,106.000,,LI2208230000031;G07B01,,"1216, 1035",,Terminal Junction Modules,,,,,,
,CWR06FC336MP/TR,,Vishay Semiconductors,600.000,,LI2206300000102;G06A01,,2052,,Cap Tant Solid 33uF 10V G CASE 20% (6.73,,,,,,
,CWR06FC33MP/TR,,Vishay Semiconductors,432.000,,LI2207010000001;G02B02,,2030,,CWR06FC33MP/TR,,,,,,
,CWR06FC475MP,,Vishay Semiconductors,577.000,,LI2207010000002;G06A01,,0450,,Cap Tant Solid 4.7uF 10V D CASE 20% (3.8,,,,,,
,CWR06FC475MP,,Vishay Semiconductors,89.000,,LI2207010000003;G06A01,,N/A,,Cap Tant Solid 4.7uF 10V D CASE 20% (3.8,,,,,,
,CWR06FC476MP/TR,,Vishay Semiconductors,109.000,,LI2207010000004;G06A01,,2014,,Cap Tant Solid 47uF 10V H CASE 20% (7.24,,,,,,
,CWR06HC226KP,,Vishay,310.000,,LI2402200000033;G08E04,,,,CAP TANT Conformal Coated 22uF 15V �10%,,,,,,
,CWR06HC336MB,,Vishay Semiconductors,91.000,,LI2208230000032;G07D03,,n/a,,Cap Tant Solid 33uF 15V H CASE 20% (7.24,,,,,,
,CWR06HC336MP/PR,,Vishay Dale,94.000,,LI2101220000011;G06F01,,N/A,,"Tantalum Capacitor, Polarized, 15V, 33uF",,,,,,
,CWR06HC336MP/PR,,Vishay Dale,200.000,,LI2101220000010;G06F01,,1742,,"Tantalum Capacitor, Polarized, 15V, 33uF",,,,,,
,CWR06HC336MP/PR,,Vishay Dale,200.000,,LI2101220000009;G06F01,,1742,,"Tantalum Capacitor, Polarized, 15V, 33uF",,,,,,
,CWR06HC336MP/PR,,Vishay Dale,200.000,,LI2101220000008;G06F01,,1737,,"Tantalum Capacitor, Polarized, 15V, 33uF",,,,,,
,CWR06HC336MP/PR,,Vishay Dale,300.000,,LI2101220000007;G06F01,,1735 / 1737,,"Tantalum Capacitor, Polarized, 15V, 33uF",,,,,,
,CWR06HC336MP/PR,,Vishay Dale,400.000,,LI2101220000004;G06F01,,1728,,"Tantalum Capacitor, Polarized, 15V, 33uF",,,,,,
,CWR06HC336MP/PR,,Vishay Dale,300.000,,LI2101220000005;G06F01,,1730 / 1733,,"Tantalum Capacitor, Polarized, 15V, 33uF",,,,,,
,CWR06HC336MP/PR,,Vishay Dale,300.000,,LI2101220000003;G06F01,,1728 / 1730,,"Tantalum Capacitor, Polarized, 15V, 33uF",,,,,,
,CWR06HC336MP/PR,,Vishay Dale,400.000,,LI2101220000002;G06F01,,1717 / 1730,,"Tantalum Capacitor, Polarized, 15V, 33uF",,,,,,
,CWR06HC336MP/PR,,Vishay Dale,200.000,,LI2101220000001;G06F01,,1717,,"Tantalum Capacitor, Polarized, 15V, 33uF",,,,,,
,CWR06HC336MP/PR,,Vishay Dale,500.000,,LI2101220000006;G06F01,,1735,,"Tantalum Capacitor, Polarized, 15V, 33uF",,,,,,
,CWR06HC475KC,,Vishay Dale,696.000,,US2206030000017;G08E02,,01+,,CWR06HC475KC,,,,,,
,CWR09HC226KP,,Kemet Electronics Corp,50.000,,LI2402200000072;G08C01,,,,CAP TANT Molded 22uF 15V �10% 2711 T/R,,,,,,
,CWR09JC156KM,,Kemet Electronics Corp,602.000,,LI2402200000058;G08C01,,,,CAP TANT Molded 15uF 20V �10% 2711,,,,,,
,CY2292FXI,,Cypress,16.000,,PX2401020000179;F01C03,,,,IC CLOCK GENERATOR,,,,,,
,CY7C1019DV33-10ZSXI,,Cypress Semiconductor Corp,6155.000,,CL2209070000008;ATX32R,,1919,,"Ic, Sram, Smt, 128K X 8Bit",,,,,,
,D38999/20FA98PN,,Amphenol Ltd,18.000,,JA2206070000020;G04A01,,N/A,,Connector,,,,,,
,D38999/20FB99PN,,Amphenol Aerospace,23.000,,JA2206070000021;G08A02,,804,,CONN RCPT MALE 7POS GOLD CRIMP,,,,,,
,D38999/20FB99PN,,Amphenol Aerospace,45.000,,JA2206080000044;G08A02,,806,,CONN RCPT MALE 7POS GOLD CRIMP,,,,,,
,D38999/20KB98PN,,Amphenol Corp,3.000,,JA2206070000022;G04D02,,1903,,6WAY WALL MOUNT PLUG,,,,,,
,D38999/20KC98PN,,Amphenol Aerospace,8.000,,JA2206070000023;G04A02,,N/A,,"Circular connector, MIL-DTL-38999 Series",,,,,,
,D38999/20KH53PN,,Amphenol Aerospace,31.000,,JA2206070000024;G08E02,,N/A,,CONN RCPT MALE 53POS GOLD CRIMP,,,,,,
,D38999/20SA98PN,,Souriau,45.000,,JA2206070000025;G08A02,,"1708, 1709, 1710",,CONN RCPT MALE 3POS GOLD CRIMP,,,,,,
,D38999/20SG41PA,,Amphenol Aerospace,66.000,,JA2206070000026;G04A02,,N/A,,Connector,,,,,,
,D38999/24MA35SN,,Amphenol Aerospace,8.000,,JA2206070000027;G04D03,,945,,CONN RCPT FMALE 6POS GOLD CRIMP,,,,,,
,D38999/26FA98SA,,Amphenol Aerospace,119.000,,JA2206070000028;G04A01,,N/A,,Circular Mil Spec Conn Dts 3C,,,,,,
,D38999/26FA98SN,,Amphenol Corp,72.000,,JA2206070000029;G08A02,,N/A,,Connector,,,,,,
,D38999/26FB95SN,,Amphenol Corp,62.000,,JA2206070000030;G04A01,,N/A,,D38999/26FB95SN,,,,,,
