RFQ Search Key,Buyer,Business Partner Search Key,Contact,MPN,MFR Text,Quoted Quantity,Cost,Currency,Date Code,MOQ,SPQ,Packaging,Lead Time,COO,RoHS,Vendor Notes
1131217,Jake Harris,1002390,,NMC0603X7R224K50TRPF,NIC Components,245,0.0133,,,1,1,CUT TAPE,stock,Taiwan,Yes,Supplier SKU: NMC0603X7R224K50TRPF
1131217,Jake Harris,1002338,,RG2012P-2742-B-T5,Susumu,20,0.066,GBP,,10,1,REEL,stock,,Yes,Supplier SKU: 754-RG2012P-2742-BT5
1131217,Jake Harris,1002390,,251R15S390JV4E,Johanson,10,0.2119,,,10,1,CUT TAPE,stock,United States,,Supplier SKU: 251R15S390JV4E
1131217,Jake Harris,1002338,,TNPW120690K9BEEA,Vishay,10,0.367,GBP,,10,1,REEL,stock,,Yes,Supplier SKU: 71-TNPW120690K9BEEA
1131217,Jake Harris,1002338,,RG2012P-2371-B-T5,Susumu,40,0.066,GBP,,10,1,CUT TAPE,stock,,Yes,Supplier SKU: 754-RG2012P-2371-BT5
1131217,Jake Harris,1002338,,RG2012P-1961-B-T5,Susumu,20,0.169,GBP,,10,1,REEL,stock,,Yes,Supplier SKU: 754-RG2012P-1961-BT5
1131217,Jake Harris,1002338,,C0603T333K5RACTU,Kemet,10,0.369,GBP,,10,1,REEL,364,,Yes,Supplier SKU: 80-C0603T333K5RACTU
1131217,Jake Harris,1001051,,TNPW1206174KBETA,Vishay,10,0.28596,,,5000,5000,REEL,56,,,Supplier SKU: 000000000008081220
1131217,Jake Harris,1002331,,RK73H2HTTE80R6F,"KOA Speer Electronics, Inc.",10,0.098,GBP,,10,1,REEL,stock,,,Supplier SKU: 2019-RK73H2HTTE80R6FDKR-ND
1131217,Jake Harris,1001051,,TNPW1206198RBEEA,Vishay,1,0.16582,,,5000,5000,REEL,56,,,Supplier SKU: 500000000030292874
1131217,Jake Harris,1002338,,206509-1,TE Connectivity,1,0.511,GBP,,1,1,,stock,,Yes,Supplier SKU: 571-2065091
1131217,Jake Harris,1002390,,100E471GW2500X,Kyocera AVX Components,1,39.17,,,24,1,,112,,No,Supplier SKU: 100E471GW2500X
1131217,Jake Harris,1002338,,203263-0066,MOLEX,1,2.31,GBP,,1200,300,,70,,Yes,Supplier SKU: 538-203263-0066
1131217,Jake Harris,1002331,,702910000,Würth Elektronik,1,0.15,GBP,,1,1,BULK,stock,,,Supplier SKU: 732-9619-ND
1131217,Jake Harris,1002338,,QII-0.006-00-61,Bergquist Company,1,0.062,GBP,,9217,1,,216,,Yes,Supplier SKU: 951-QII-0.006-00-61
