Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,PE4152A-Z,,Peregrine Semiconductor,3000,,US2603040000008;HK-E04,,2334,,"IC,Mixer,Mosfet,PE4152,QFN",,,,5,,
,PE42820B-X,,PSEMI,2000,,US2512020000004;HK-H03,,2518 / 2519,,IC RF SWITCH SPDT 2.7GHZ 32QFN,,,,7.4,,
,PE42820B-X,,PSEMI,1000,,US2601230000014;0071,,2519,,IC RF SWITCH SPDT 2.7GHZ 32QFN,,,,7.4,,
,PE42820B-X,,PSEMI,1000,,US2601230000015;HK-C05,,2519,,IC RF SWITCH SPDT 2.7GHZ 32QFN,,,,7.5,,
,PE42820B-X,,PSEMI,1000,,US2601230000016;HK-C05,,2519,,IC RF SWITCH SPDT 2.7GHZ 32QFN,,,,7.5,,
,PER GN9657001,,Osco,2112,,US2602200000002;HK-A04,,,,THERMAL PAD 18X18 @C.2,,,,2.1,,
,PESD5V0U1UA,,NXP Semiconductors,70000,,US2506300000005;HK-A04,,,,TVS ESD 5V UNIDIR 5V 2-PIN SOD-323,,,,0.023,,
,PGB1010402KR,,Littelfuse Inc,30000,,US2601230000006;HK-F02,,"2543,2544",,TVS Diode Bidir ESD Suppressor 12V,,,,0.013,,
,PGB1010402KR,,Littelfuse Inc,40000,,US2601230000005;HK-F02,,2544,,TVS Diode Bidir ESD Suppressor 12V,,,,0.013,,
,PIN-5DPI,,Osi Optoelectronics Inc,51,,US2602020000001;QC INSPECT,,,,"Photovoltaic Silicon Photodiode, 5.1mm2",,,,10.61,,
,"PMEG2020AEA,115",,Nexperia,21000,,US2603040000004;0071,,2542,,"PMEG2020AEA,115",,,,0.099,,
,"PMEG2020AEA,115",,Nexperia,15000,,US2603080000021;QC INSPECT,,,,"PMEG2020AEA,115",,,,0.099,,
,"PMEG4020ETR,115",,Nexperia,9000,,US2511200000007;HK-D04,,2114,,DIODE 40V SCHOTTKY SOD123@1,,,,0.25,,
,PMI.COM.NRI.0006,,Chogori,4120,,US2512040000022;QC INSPECT,,,,PMI.COM.NRI.0006,,,,5.56,,
,PRF21AR471QB5RA,,Murata,16000,,US2602090000044;HK-A02,,,,THERMISTOR PTC 470 OHM 50% 0805,,,,0.07405,,
,PRF21AR471QB5RA,,Murata,16000,,US2602100000034;HK-B02,,,,THERMISTOR PTC 470 OHM 50% 0805,,,,0.075,,
,PSUF31L29-G256US,,Phison,4000,,US2603040000011;HK-E03,,2548 / 2607,,PSUF31L29-G256US,,,,87,,
,QR1218F27RE042W,,Taiwan Resistor,36000,,US2601150000005;HK-C04,,2544 / 2602,,RESISTOR;QR1218F27RE042W 1218 27R 1% 2W,,,,0.03,,
,QS3VH251QG8,,RENESAS TECHNOLOGY EUROPE,2285,,US2603050000013;QC INSPECT,,,,IC BUS SWITCH 1 X 8:1 16-QSOP,,,,1.18,,
,QS3VH251QG8,,RENESAS TECHNOLOGY EUROPE,1806,,US2603050000014;QC INSPECT,,,,IC BUS SWITCH 1 X 8:1 16-QSOP,,,,1.98,,
,QS3VH251QG8,,RENESAS TECHNOLOGY EUROPE,6000,,US2603050000012;QC INSPECT,,,,IC BUS SWITCH 1 X 8:1 16-QSOP,,,,2.2555,,
,R5F10BGECKFB#55,,RENESAS TECHNOLOGY EUROPE,2000,,US2601230000002;HK-E03,,2345,,IC MCU 16BIT 64KB FLASH 48LFQFP,,,,1.2,,
,R5F10BGECKFB#55,,RENESAS TECHNOLOGY EUROPE,2000,,US2601230000002;1018,,2345,,IC MCU 16BIT 64KB FLASH 48LFQFP,,,,1.2,,
,R5F3650EDFB#30,,RENESAS TECHNOLOGY EUROPE,49,,US2603050000008;HK-D03,,2144,,"16BIT,256 + 16KFLASH, FQFP-100",,,,14.7,,
,RA07M1317M-501,,Mitsubishi,218,,US2504020000013;HK-H01,,,,"IC,RFA,RA07M1317M-501",,,,8.6,,
,RA07M1317M-501,,Mitsubishi,32,,US2504020000014;HK-H01,,,,"IC,RFA,RA07M1317M-501",,,,8.6,,
,RA07M1317M-501,,Mitsubishi,389,,US2507250000007;HK-H01,,2522,,"IC,RFA,RA07M1317M-501",,,,8.6,,
,RA07M1317M-501,,Mitsubishi,299,,US2507250000009;HK-H01,,2522,,"IC,RFA,RA07M1317M-501",,,,8.6,,
,RA07M1317M-501,,Mitsubishi,305,,US2508270000007;HK-H01,,2530,,"IC,RFA,RA07M1317M-501",,,,8.6,,
,RA07M1317M-501,,Mitsubishi,232,,US2509160000010;HK-H01,,2530,,"IC,RFA,RA07M1317M-501",,,,8.6,,
,RA07M1317M-501,,Mitsubishi,365,,US2511120000007;HK-H02,,2543,,"IC,RFA,RA07M1317M-501",,,,8.6,,
,RAC10E-12SK/277,,Recom,75,,US2511170000058;HK-F02,,2525,,10W AC/DC-CONVERTER 'POWERLINE',,,,7.75,,
,RAC10E-12SK/277,,Recom,78,,US2511170000056;HK-F02,,2525,,10W AC/DC-CONVERTER 'POWERLINE',,,,7.75,,
,RAC10E-12SK/277,,Recom,51,,US2511170000055;HK-F02,,2525,,10W AC/DC-CONVERTER 'POWERLINE',,,,7.75,,
,RAC10E-12SK/277,,Recom,204,,US2510240000002;HK-G01,,"2523, 2525",,10W AC/DC-CONVERTER 'POWERLINE',,,,7.8,,
,RAC10E-12SK/277,,Recom,252,,US2510240000001;HK-G01,,"2523, 2525",,10W AC/DC-CONVERTER 'POWERLINE',,,,7.8,,
,RAC10E-12SK/277,,Recom,68,,US2511100000012;HK-F02,,2525,,10W AC/DC-CONVERTER 'POWERLINE',,,,7.75,,
,RTL8367N-VB-CG,,Realtek,3360,,US2512310000013;QC INSPECT,,2534,,NETWORK INTERFACE,,,,1.14,,
,S1D13506F00A200,,Epson,32,,US2603040000012;QC INSPECT,,,,IC Controller CRT/LCD/TV 128-QFP,,,,20.22,,
,S25FL064P0XMFI001,,Spansion,220,,US2510100000013;HK-F02,,1210,,"MEMORY, FLASH, 64MB, 3V, SPI, 16SOIC",,,,1.1,,
,S25FL064P0XMFI001,,Spansion,153,,US2510100000014;HK-F02,,1210,,"MEMORY, FLASH, 64MB, 3V, SPI, 16SOIC",,,,1.1,,
,S25FL128SAGMFI003,,Infineon,1450,,US2602230000004;HK-C01,,2238,,IC FLASH 128MBIT SPI/QUAD 16SOIC,,,,2.025,,
,S29AL016J70BFI010,,Spansion,2424,,US2603060000005;QC INSPECT,,,,IC: FLASH memory; 16MbFLASH,,,,2.1,,
,S29AL016J70BFI013,,Cypress,7500,,US2603060000004;QC INSPECT,,1922,,16Mb NOR Flash device x,,,,1.85,,
,SC18IS600IPW/S8HP,,NXP Semiconductors,580,,US2512120000013;1018,,1324,,IC I2C CONTROLLER SPI 16TSSOP,,,,14.9,,
,SESD0402Q2UG-0020-090,,Littlefuse Inc,50000,,US2510280000002;HK-D02,,2522,,TVS DIODE 7VWM 9.2VC 0402/3DFN,,,,0.097,,
,SESD0402Q2UG-0020-090,,Littlefuse Inc,50000,,US2510280000003;HK-D02,,2522,,TVS DIODE 7VWM 9.2VC 0402/3DFN,,,,0.097,,
,SF20LC30M-5600,,Shindengen,2000,,US2511040000006;HK-I02,,2531,,"Diode: rectifying, THT, 300V, 20A, Ifsm:",,,,0.28,,
,SF20LC30M-5600,,Shindengen,4000,,US2511040000007;HK-I02,,2531,,"Diode: rectifying, THT, 300V, 20A, Ifsm:",,,,0.28,,
,SF20LC30M-5600,,Shindengen,2000,,US2511040000005;HK-I02,,2531,,"Diode: rectifying, THT, 300V, 20A, Ifsm:",,,,0.28,,
,SHIPPING,,Charge,1,,US2601130000080;QC INSPECT,,,,SHIPPING,,,,644.81,,
,SHIPPING FEE,,Charge,1,,US2307020000001;QC INSPECT,,,,SHIPPING FEE,,,,,,
,SI32185-A-FMR,,Silicon Laboratories,2500,,US2602100000044;HK-E02,,2533,,IC TELECOM INTERFACE 40QFN,,,,1.12,,
,SI32185-A-FMR,,Silicon Laboratories,2500,,US2602100000045;HK-E02,,2533,,IC TELECOM INTERFACE 40QFN,,,,1.12,,
,SI3900DV-T1-GE3,,"Vishay Intertechnology, Inc.",151,,US2603040000006;QC INSPECT,,,,MOSFET 2N-CH 20V 2A 6TSOP,,,,0.356,,
,SI7904BDN-T1-GE3,,Vishay Intertechnology Inc,4001,,US2509050000009;HK-B02,,2333,,MOSFET 2N-CH 20V 6A PPAK 1212,,,,0.63,,
,SL32 10015-B,,Ametherm,2000,,US2507150000004;HK-A01,,2527,,ICL 10 OHM 20% 15A 31MM,,,,0.915,,
,SM05B-PASS-TBT(LF)(SN),,Jst,10170,,US2502050000006;HK-HOLDLOT,,,,Conn Shrouded Header (4 Sides) HDR 5 POS,,,,,,
,SM611GX4 BD P0318H,,Silicon Motion Technology Corporation,5000,,US2601230000004;QC INSPECT,,,,SSD 4GB MLC SATA II,,,,15,,
,SMK0870F,,Auk,30000,,US2601260000001;HK-PALLET8,,2547 / 2550,,SMK0870F - FET,,,,0.198,,
,SMTSO-M2-10ET,,Penn Engineering,15000,,US2603030000011;QC INSPECT,,,,Standoff Round F M2 X 0.4-THD Carbon,,,,0.23,,
,SN65HVD230DR,,Texas Instruments,2500,,US2603040000014;QC INSPECT,,,,"Interface Circuit, 1-Trnsvr, BICMOS, PDS",,,,0.216,,
,SN74HC244DWR,,Texas Instruments,1999,,US2601290000060;HK-F02,,2436,,IC BUFFER NON-INVERT 6V 20-SOIC,,,,0.165,,
,SN74LVC8T245PWR,,Texas Instruments,9997,,US2512120000028;HK-PALLET2,,2516,,IC TRANSLATION TXRX 5.5V 24TSSOP,,,,0.094,,
,SN74LVC8T245PWR,,Texas Instruments,9998,,US2512120000026;HK-PALLET2,,2516,,IC TRANSLATION TXRX 5.5V 24TSSOP,,,,0.094,,
,ST16C654DIQ64- F,,Exar,148,,US2510020000023;HK-G03,,1522,,IC UART FIFO 64B QUAD 64LQFP,,,,8.6,,
,ST16C654DIQ64- F,,Exar,148,,US2510020000024;HK-G03,,1522,,IC UART FIFO 64B QUAD 64LQFP,,,,8.6,,
,ST16C654DIQ64- F,,Exar,134,,US2510020000025;HK-G03,,1522,,IC UART FIFO 64B QUAD 64LQFP,,,,8.6,,
,ST18000NM004J,,Seagate,20,,US2602270000007;HK-C03,,2545,,Exos X18 HDD SAS 18TB,,,,765,,
,ST18000NM004J,,Seagate,20,,US2603030000010;HK-F02,,2110 / 2112 / 2126 / 2127,,Exos X18 HDD SAS 18TB,,,,625,,
,STF38N65M5,,STMicroelectronics,2000,,US2511030000029;HK-C01,,2409,,XSTR MOSFET N-CH 3P TO-220FP T,,,,0.92,,
,STF38N65M5,,STMicroelectronics,2000,,US2511030000028;HK-C01,,2409,,XSTR MOSFET N-CH 3P TO-220FP T,,,,0.92,,
,STF38N65M5,,STMicroelectronics,997,,US2511030000026;HK-C01,,2409,,XSTR MOSFET N-CH 3P TO-220FP T,,,,0.92,,
,STF38N65M5,,STMicroelectronics,2000,,US2511030000027;HK-C01,,2409,,XSTR MOSFET N-CH 3P TO-220FP T,,,,0.92,,
,STM32F030R8T6TR,,STM,1999,,US2512020000023;1018,,2310,,ARM® Cortex®-M0 STM32F0 Microcontroller,,,,0.522,,
,STM32F030R8T6TR,,STM,1999,,US2512120000029;HK-J03,,2217,,ARM® Cortex®-M0 STM32F0 Microcontroller,,,,0.546,,
,STM32F030R8T6TR,,STM,2000,,US2512120000030;HK-J03,,2217,,ARM® Cortex®-M0 STM32F0 Microcontroller,,,,0.546,,
,STM32F030R8T6TR,,STM,2000,,US2512120000031;HK-J03,,2217,,ARM® Cortex®-M0 STM32F0 Microcontroller,,,,0.546,,
,STM32F030R8T6TR,,STM,2000,,US2512120000032;HK-J03,,2217,,ARM® Cortex®-M0 STM32F0 Microcontroller,,,,0.546,,
,STM32F427VIT6,,St Micro,1619,,US2512100000006;HK-F01,,2545,,IC ARM CORTEX TQFP100,,,,3.55,,
,STM8L151F3U6TR,,St,200,,US2506240000002;RMA,,2210,,IC MCU 8BIT 8KB FLASH 20UFQFPN,,,,0.32,,
,SU201MR-K16,,ABB - THOMAS & BETTS,15,,US2603080000035;QC INSPECT,,,,Circuit Breakers MCB SU200MR RTT 1P K 16,,,,42.5,,
,SU202MR-K25,,ABB - THOMAS & BETTS,29,,US2603040000003;HK-F02,,2515,,Circuit Breakers MCB SU200MR RTT 2P K 25,,,,109,,
,SU202MR-K25,,ABB - THOMAS & BETTS,1,,US2603080000033;QC INSPECT,,,,Circuit Breakers MCB SU200MR RTT 2P K 25,,,,109,,
,SU203MR-K16,,ABB Ltd,23,,US2603080000034;QC INSPECT,,,,Circuit Breakers MCB SU200MR RTT,,,,144.2,,
,SUD45P03-09-GE3,,Vishay Intertechnology Inc,150,,US2603040000005;HK-F02,,1803,,MOSFET P-CH 30V 45A TO252,,,,0.7,,
,TARIFF,,Charge,1,,US2507300000005;QC INSPECT,,,,TARIFF,,,,1514.92,,
,"TB67H450FNG(O,EL)",,Toshiba,7000,,US2603040000019;QC INSPECT,,,,50V/3A BRUSHED MOTOR DRIVER,,,,0.252,,
,"TB67H451FNG(O,EL)",,Toshiba,7000,,US2512220000030;HK-E01,,,,50V/3A BRUSHED MOTOR DRIVER,,,,0.26,,
,"TB67H451FNG(O,EL)",,Toshiba,7000,,US2601300000010;HK-E01,,2507,,50V/3A BRUSHED MOTOR DRIVER,,,,0.27,,
,TBU-CA065-200-WH,,Bourns Inc,6000,,US2508220000002;HK-J02,,2506,,"IC,TRANSIENT BLOCKING UNIT,TBU",,,,0.49,,
,TBU-CA065-200-WH,,Bourns Inc,6000,,US2509190000008;HK-F02,,2506,,"IC,TRANSIENT BLOCKING UNIT,TBU",,,,0.49,,
,TBU-CA065-200-WH,,Bourns Inc,6000,,US2510210000033;HK-B03,,2506,,"IC,TRANSIENT BLOCKING UNIT,TBU",,,,0.49,,
,TBU-CA065-200-WH,,Bourns Inc,6000,,US2511210000014;HK-D03,,2506,,"IC,TRANSIENT BLOCKING UNIT,TBU",,,,0.49,,
,TCA9555RTWR,,Texas Instruments,3000,,US2602020000017;HK-E01,,2548,,IC I/O EXPANDER I2C 16B 24WQFN,,,,0.23,,
,TCA9555RTWR,,Texas Instruments,3000,,US2512220000028;HK-E04,,2542,,IC I/O EXPANDER I2C 16B 24WQFN,,,,0.24,,
,TDA7294V,,St Micro,6000,,US2601230000001;HK-J01,,2438 / 2439 / 2441 / 2442 / 2446 / 2509,,IC AMP AB MONO 100W 15MULTIWATT,,,,1,,
,THVD1550DR,,Texas Instruments,2492,,US2512100000034;HK-F04,,"2536, 2537",,Single Transmitter/Receiver RS-422/RS-48,,,,0.245,,
,THVD1550DR,,Texas Instruments,7500,,US2512100000035;HK-F04,,"2536, 2537",,Single Transmitter/Receiver RS-422/RS-48,,,,0.245,,
,TL071IDR,,Texas Instruments,300,,US2510230000006;HK-B04,,2330,,IC OPAMP JFET 1 CIRCUIT 8SOIC,,,,0.21403,,
,TL072IDR,,Texas Instruments,20000,,US2511040000059;HK-PALLET2,,2536 / 2537,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.044,,
,TL072IDR,,Texas Instruments,20000,,US2511040000058;HK-PALLET2,,2536 / 2537,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.044,,
,TL072IDR,,Texas Instruments,17500,,US2511040000057;HK-PALLET2,,2536 / 2537,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.044,,
,TL072IDR,,Texas Instruments,15000,,US2511040000054;HK-PALLET2,,2536 / 2537,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.044,,
,TL072IDR,,Texas Instruments,15000,,US2511040000053;HK-PALLET2,,2536 / 2537,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.044,,
,TL072IDR,,Texas Instruments,25000,,US2512310000028;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TL072IDR,,Texas Instruments,15000,,US2512310000027;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TL072IDR,,Texas Instruments,15000,,US2512310000026;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TL072IDR,,Texas Instruments,15000,,US2512310000025;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TL072IDR,,Texas Instruments,22500,,US2511040000061;HK-PALLET2,,2536 / 2537,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.044,,
,TL072IDR,,Texas Instruments,15000,,US2512310000023;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TL072IDR,,Texas Instruments,15000,,US2512310000022;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TL072IDR,,Texas Instruments,15000,,US2512310000021;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TL072IDR,,Texas Instruments,15000,,US2512310000020;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TL072IDR,,Texas Instruments,15000,,US2512310000019;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TL072IDR,,Texas Instruments,15000,,US2512310000018;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TL072IDR,,Texas Instruments,15000,,US2512310000017;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TL072IDR,,Texas Instruments,20000,,US2511040000060;HK-PALLET2,,2536 / 2537,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.044,,
,TL072IDR,,Texas Instruments,15000,,US2512310000024;HK-PALLET3,,2533 / 2537 / 2539,,IC OPAMP JFET 2 CIRCUIT 8SOIC,,,,0.0405,,
,TLC2252AIDR,,Texas Instruments,5000,,US2509100000023;HK-C01,,2531,,IC OPAMP GP 2 CIRCUIT 8SOIC,,,,0.35,,
,TLC2252AIDR,,Texas Instruments,5000,,US2509100000024;HK-C01,,2531,,IC OPAMP GP 2 CIRCUIT 8SOIC,,,,0.35,,
,TLE4296-2G V50,,Infineon,6000,,US2509300000002;HK-A04,,2529,,IC REG LDO 5V 30MA SCT595-5,,,,0.155,,
,"TLP2362(TPL,E,T",,Toshiba,18000,,US2603080000018;QC INSPECT,,,,"OPTOCOUPLER, DIGITAL, 10MBAUD, SOIC-5",,,,0.186,,
,TLV3491AIDBVR,,Texas Instruments,21000,,US2603050000031;HK-D02,,,,IC COMPARATOR 1 GEN PUR SOT23-5,,,,0.195,,
,TM4C1294KCPDTI3R,,Texas Instruments,999,,US2512180000059;HK-C03,,2516,,MCU 32-bit ARM Cortex M4F 512KB Flash 3.,,,,4.04,,
,TMC5130A-TA-T,,ADI,2000,,US2512180000063;HK-I04,,,,IC MTR DRV BIPOLAR 5.5-46V 48QFP,,,,2.48,,
,TMP36GRTZ-REEL7,,Analog Devices Inc,500,,US2602060000005;HK-A03,,,,Temp Sensor Analog Serial (2-Wire) 5-Pin,,,,0.41,,
,TPL-100/22X45F,,Tecate,5000,,US2602200000001;HK-PALLET10,,2605,,CAP 100F -10% +20% 2.7V T/H,,,,2.89,,
,TPS3838K33DBVR,,Texas Instruments,3000,,US2601020000005;HK-E01,,2512,,"IC voltage supervisor TPS3838K33, 3.3V",,,,0.43,,
,TPS54531DDAR,,Texas Instruments,2500,,US2601020000010;HK-C03,,2526,,"IC 5A,28V,Step Down DC-DC Converter",,,,0.13,,
,TPS62162DSGR,,Texas Instruments,3000,,US2510220000008;HK-F02,,2446,,IC REG BUCK 3.3V 1A 8WSON,,,,0.25,,
,TPS62826DMQR,,Texas Instruments,3000,,US2512100000033;HK-D05,,2225,,IC REG BUCK ADJ 3A 6VSON,,,,0.117,,
,TPS62826DMQR,,Texas Instruments,2996,,US2601220000005;HK-D05,,,,IC REG BUCK ADJ 3A 6VSON,,,,0.177,,
,TPS73701DRBR,,Texas Instruments,2999,,US2512040000029;HK-F03,,2222,,LDO Regulator Pos 1.2V to 5.5V 1A 8-Pin,,,,0.221,,
,TPS79801QDGNRQ1,,Texas Instruments,5000,,US2508200000021;HK-G03,,"2312, 2313 , 2511",,LDO Regulator Pos 1.275V to 28V 0.05A Au,,,,0.248,,
,TPS79801QDGNRQ1,,Texas Instruments,5000,,US2508200000022;HK-G03,,"2312, 2313, 2511",,LDO Regulator Pos 1.275V to 28V 0.05A Au,,,,0.248,,
,TPS7B6950QDBVRQ1,,Texas Instruments,21000,,US2512110000006;HK-D05,,2223,,IC REG LINEAR 5V 150MA SOT23-5,,,,0.08,,
,TPS7B6950QDBVRQ1,,Texas Instruments,2996,,US2601180000023;HK-D05,,,,IC REG LINEAR 5V 150MA SOT23-5,,,,0.184,,
,TQP3M9009,,Qorvo Inc,999,,US2601020000004;HK-D02,,,,SOT-89-3 / High Linearity LNA Gain Block,,,,1.66,,
,TS12A12511DCNR,,Texas Instruments,6000,,US2603020000013;HK-A04,,,,IC SWITCH SPDT X 1 5OHM SOT23-8,,,,0.365,,
,TS8GUSDC10,,Transcend,200,,US2505060000036;HK-E03,,,,Micro SD; Capacity: 8GB,,,,5.2,,
,TS8GUSDC10,,Transcend,200,,US2505060000037;HK-E03,,2516,,Micro SD; Capacity: 8GB,,,,5.2,,
,TS8GUSDC10,,Transcend,20,,US2505060000034;HK-E03,,2517,,Micro SD; Capacity: 8GB,,,,5.2,,
,TS8GUSDC10,,Transcend,100,,US2505060000035;HK-E03,,,,Micro SD; Capacity: 8GB,,,,5.2,,
,TUSB214IRWBR,,Texas Instruments,2999,,US2601220000023;HK-F03,,2121,,IC INTERFACE SPECIALIZED 12X2QFN,,,,0.91,,
,TUSB214IRWBR,,Texas Instruments,3000,,US2601220000024;HK-F01,,2121,,IC INTERFACE SPECIALIZED 12X2QFN,,,,0.91,,
,TUSB214IRWBR,,Texas Instruments,5999,,US2509150000035;HK-F03,,2111,,IC INTERFACE SPECIALIZED 12X2QFN,,,,0.787,,
,TUSB214IRWBT,,Texas Instruments,2997,,US2601220000025;HK-A05,,"2121, 2144, 2152",,IC INTERFACE SPECIALIZED 12X2QFN,,,,0.91,,
,TXETALSANF-10.000000,,Taitien,6000,,US2511180000045;HK-A05,,2544 / 2545,,XTAL OSC TCXO 10.0000MHZ SNWV,,,,0.415,,
,UCC28220DR,,Texas Instruments,2500,,US2512120000003;HK-E03,,,,IC REG CTRLR MULT TOP 16SOIC,,,,1.55,,
,UG-2864ASYCG01,,WiseChip Semiconductor Inc,300,,US2510100000010;HK-B01,,2532,,"Display - OLED 1,54"" 128x64 dots Yellow",,,,13,,
,V14MLA1206NH,,Littelfuse Inc,2500,,US2511240000002;HK-A05,,2540,,VARISTOR 18.1V 150A 1206,,,,0.068,,
,VCI-AR0234-C-S32-IR,,TechNexion,2,,US2602100000033;1018,,2606,,USB-3 Type C Camera,,,,161.75,,
,W25M512JVFIQ,,Windbond,999,,US2512180000064;HK-D02,,2108,,IC FLASH 512MBIT SPI 16SOIC,,,,3.25,,
,W9816G6JH-6-E,,Winbond,2808,,US2601140000014;HK-D03,,2203,,IC DRAM 2X512X16 TSO50 7NS R,,,,1.459,,
,WL1837MODGIMOCR,,Texas Instruments,1200,,US2601190000220;HK-F01,,2522,,RX TXRX MOD WIFI SURFACE MOUNT,,,,7,,
,XC2C128-7VQG100C,,Xilinx Inc,6748,,US2508060000023;HK-A02,,2449 &  2501,,IC CPLD 128MC 7NS 100VQFP,,,,6.2,,
,XC2C128-7VQG100C,,Xilinx Inc,229,,US2507170000001;HK-C03,,2405,,IC CPLD 128MC 7NS 100VQFP,,,,8.45,,
,XC2C128-7VQG100C,,Xilinx Inc,709,,US2507140000002;HK-J02,,"2409, 2429",,IC CPLD 128MC 7NS 100VQFP,,,,8.8,,
,XC2C128-7VQG100C,,Xilinx Inc,3600,,US2507140000003;HK-J02,,"2409, 2429",,IC CPLD 128MC 7NS 100VQFP,,,,8.8,,
,XC3S200A-5FGG320C,,Xilinx Inc,366,,US2512310000002;HK-E04,,2421,,FPGA Spartan-3A Family 200K Gates 4032,,,,36.5,,
,XC6SLX4-2TQG144I,,Xilinx Inc,1800,,US2512090000021;HK-G03,,2421,,FPGA Spartan-6 LX Family 3840 Cells 45nm,,,,4.5,,
,XC6SLX4-2TQG144I,,Xilinx Inc,897,,US2512080000010;HK-D01,,2429,,FPGA Spartan-6 LX Family 3840 Cells 45nm,,,,5,,
,XC6SLX45-2FGG484C,,Xilinx Inc,60,,US2512080000060;HK-F02,,2417,,IC FPGA PLD BGA484,,,,10.4,,
,XC6SLX45-2FGG484C,,Xilinx Inc,60,,US2512080000061;HK-F02,,2417,,IC FPGA PLD BGA484,,,,10.4,,
,XC6SLX45-2FGG484I,,Xilinx Inc,2400,,US2603010000010;QC INSPECT,,,,Spartan®-6 LX Field Programmable Gate Ar,,,,11.98,,
,XC6SLX45-2FGG484I,,Xilinx Inc,1494,,US2603060000002;HK-I03,,2525,,Spartan®-6 LX Field Programmable Gate Ar,,,,12,,
,XC6SLX9-2CSG225C,,Xilinx Inc,135,,US2602270000001;QC INSPECT,,,,"FPGA, SPARTAN-6, 160 I/O, CSPBGA-225",,,,5.4,,
,XC6SLX9-2CSG225I,,Xilinx Inc,637,,US2512080000057;HK-F01,,2521,,IC FPGA 160 I/O 225CSBGA,,,,5.1,,
,XC6SLX9-2CSG225I,,Xilinx Inc,1597,,US2601120000024;HK-B03,,2509,,IC FPGA 160 I/O 225CSBGA,,,,4.8,,
,XC6SLX9-2FTG256I,,Xilinx Inc,160,,US2512120000035;HK-J03,,2509,,Xilinx FPGA,,,,3.93,,
,XC6VLX75T-3FFG784C,,Xilinx Inc,300,,US2601210000015;HK-C01,,2405,,IC FPGA 360 I/O 784FCBGA,,,,51,,
,XC6VLX75T-3FFG784C,,Xilinx Inc,500,,US2601210000014;HK-C01,,2405,,IC FPGA 360 I/O 784FCBGA,,,,51,,
,XC6VLX75T-3FFG784C,,Xilinx Inc,120,,US2601210000012;HK-C01,,2405,,IC FPGA 360 I/O 784FCBGA,,,,51,,
,XC6VLX75T-3FFG784C,,Xilinx Inc,120,,US2601210000013;HK-C01,,2405,,IC FPGA 360 I/O 784FCBGA,,,,51,,
,XC7A15T-1FGG484I,,Xilinx Inc,299,,US2512150000025;HK-F02,,2209,,IC FPGA TRAN FGG484 R,,,,11.8,,
,XC7A35T-1CSG325C,,Xilinx Inc,629,,US2512300000016;HK-B03,,2205,,IC FPGA 150 I/O 324CSBGA,,,,13.8,,
,XC7A75T-2FGG676I,,Xilinx Inc,199,,US2512170000035;HK-F02,,2217,,IC FPGA ARTIX-7 676-FBGA,,,,18,,
,XC7K160T-2FFG676C,,Xilinx Inc,199,,US2512230000021;QC INSPECT,,2445,,IC FPGA 400 I/O 676FCBGA,,,,35,,
,XC7K160T-2FFG676C,,Xilinx Inc,599,,US2601220000009;HK-F04,,2445,,IC FPGA 400 I/O 676FCBGA,,,,35.5,,
,XC7K160T-2FFG676C,,Xilinx Inc,399,,US2602230000012;QC INSPECT,,2445,,IC FPGA 400 I/O 676FCBGA,,,,35.5,,
